Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Libya,LBY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,18.99645105,12.83959297,9.303303414,8.372940373,5.34254635,6.315009278,7.68753328,7.845823733,7.956263108,8.389391455,8.194480866,6.923953316,7.552557007,7.138337831,7.160288242,6.462771995,7.124577743,6.791228211,6.960997037,6.627453418,7.342507343,7.230767538,7.383728648,7.709582309,8.808746179,9.810951767,10.14943077,9.255013042,9.028977354,9.151543166,9.290048051,9.021328035,9.058058496,9.571683657,9.278307206,9.852259798,9.610747848,8.804120975,9.163938975,9.465536702,9.798272934,6.973637766,10.17168857,9.930419368,9.615120117,8.372966244,7.739102062,8.238269002,8.380616012,8.317972307,6.503066753,7.849001601,7.897029336,8.385088874,
St. Lucia,LCA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.285949692,0.282123867,0.338672855,0.336750451,0.296123804,0.352223978,0.314876584,0.342576773,0.337552014,0.329283235,0.320228016,0.233563871,0.285164152,0.241514987,0.263640442,0.333697226,0.34288588,0.388810076,0.523703704,0.531088842,0.513575662,0.509604358,0.505589018,0.485646299,0.577147166,0.558674296,0.545747029,0.552536885,0.557936862,0.558384705,0.608387552,0.645294158,0.601332583,0.694580797,0.667320186,0.695678453,0.76692731,0.82380572,0.885029146,0.947789179,1.064912876,0.820134924,0.843632487,0.960379307,1.019306527,1.041136617,1.116450133,1.111476563,1.056960631,1.756153573,1.420476858,1.568434143,1.572874075,1.654349221,
Latin America & Caribbean,LCN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.927265717,1.896009212,1.975210444,2.093520629,2.130604307,2.118045204,2.209184869,2.252132848,2.348409174,2.401051975,2.415138572,2.346156158,2.311623529,2.208850001,2.194380468,2.171524222,2.203080514,2.244712801,2.244407826,2.271459191,2.19034975,2.21539709,2.211686666,2.246577058,2.342376308,2.339862204,2.456992592,2.548394273,2.612750113,2.556825335,2.595769339,2.562940681,2.531209636,2.557697045,2.641013966,2.69258183,2.725321415,2.788545868,2.824548379,2.709970867,2.872350257,2.937000148,3.044555639,3.069494158,3.050366658,3.004222152,2.919100119,2.871416,2.772243486,2.741800033,2.429119777,2.626106139,2.620237363,2.661736175,
Least developed countries: UN classification,LDC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.150105762,0.146408346,0.152420308,0.158604682,0.160167216,0.151763825,0.141452367,0.154626432,0.156192934,0.159413227,0.164451153,0.155668733,0.150186636,0.153889157,0.149611183,0.154522638,0.154695495,0.154462861,0.156879922,0.155638235,0.145957461,0.14380716,0.14331577,0.139443544,0.145381225,0.159972791,0.167047216,0.17339023,0.174157938,0.18038728,0.180353041,0.18910678,0.19084833,0.202869879,0.207314517,0.212809251,0.220430117,0.230699813,0.239637605,0.252869539,0.265715734,0.276434987,0.287335986,0.301898342,0.315814537,0.324374894,0.347799686,0.365855658,0.371304889,0.374519279,0.352686565,0.373357605,0.375002439,0.371320512,
Low income,LIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.701424382,0.686332093,0.689462692,0.692390068,0.709046082,0.712908981,0.73696379,0.758741929,0.764989221,0.813297243,0.830196872,0.840323844,0.862663258,0.890169004,0.89889476,0.892682722,0.8676958,0.854549215,0.853170882,0.827429341,0.805360822,0.779766534,0.694724353,0.638200922,0.61048097,0.581632872,0.545154287,0.529623627,0.480924053,0.491843022,0.504812514,0.507746256,0.488403665,0.493683426,0.496236924,0.53403388,0.542352885,0.515682866,0.533517776,0.519302797,0.506707437,0.450271251,0.408659448,0.35772146,0.353402592,0.304141419,0.303520026,0.378415836,0.36503974,0.370301349,0.341181272,0.325531797,0.319975878,0.319740521,
Liechtenstein,LIE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.253908364,0.250957822,0.295264226,0.302030884,0.255266674,0.220392909,0.221290925,0.234530073,0.272010146,0.288704488,0.28332485,0.287103857,0.322852083,0.327368084,0.286098954,0.258540928,0.252751592,0.286449799,0.272989829,0.256927431,0.259123124,0.268510164,0.329171785,0.316828731,0.360111238,0.355356174,0.491973814,0.481472145,0.487900545,0.529228945,0.594244955,0.580208672,0.600679035,0.644427059,0.660944896,0.713678573,0.648203301,0.689148176,0.644866753,0.61551514,0.647384567,0.757126168,0.845222395,0.720699538,0.860482241,0.939833095,1.107261068,1.091124784,1.014300877,1.099454204,1.010967654,1.025595775,0.900779947,0.931070472,
Lower middle income,LMC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.465792013,0.470067092,0.491134655,0.509332357,0.536918553,0.531583511,0.544118664,0.53798352,0.535968485,0.573925279,0.573282541,0.575757202,0.578981703,0.595859617,0.613254267,0.623517025,0.642537188,0.668510237,0.683197763,0.700013057,0.710339073,0.727845386,0.731948619,0.740072588,0.745826759,0.778333951,0.805793452,0.827087707,0.834572872,0.860190325,0.870841614,0.878693054,0.886060684,0.893850646,0.938845086,0.958911713,0.986836244,1.03677251,1.068669939,1.113320076,1.160903128,1.2003078,1.258326708,1.275190476,1.337708831,1.349426373,1.381991629,1.437243415,1.488092066,1.47940907,1.375411314,1.466855281,1.506503162,1.573586554,
Low & middle income,LMY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.23229784,1.211315563,1.254378659,1.309413889,1.335819943,1.396958511,1.443792518,1.497251859,1.565836676,1.594562521,1.57577855,1.540851041,1.554345037,1.566363379,1.606812573,1.608571549,1.638954352,1.688803207,1.723957512,1.738111053,1.776808692,1.788348583,1.772081298,1.784494532,1.794115167,1.87144661,1.858586305,1.889473826,1.884375486,1.861160574,1.917948006,1.945885329,2.006023433,2.153881577,2.326408049,2.482204675,2.632563371,2.774619788,2.828957221,2.89347567,3.072789469,3.235144593,3.308487637,3.377460626,3.395089803,3.326464587,3.317116409,3.373769086,3.464543429,3.488797917,3.39358559,3.54707247,3.52715065,3.659434469,
Lesotho,LSO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.072208329,0.069775412,0.067089372,0.067008211,0.069770219,0.07003707,0.070219452,0.070621962,0.069768844,0.078101611,0.074510086,0.06940277,0.062720865,0.066605275,0.062571802,0.066548509,0.07052237,0.096689543,0.060292866,0.078741222,0.060065337,0.073491936,0.06149661,0.058576301,0.062976376,0.063850383,0.065503357,0.065035989,0.063361809,0.065044823,0.176504669,0.181322666,0.192111112,0.195863196,0.206379187,0.209106046,0.215160126,0.273746357,0.22298035,0.259328794,0.262892793,0.272739596,0.287314794,0.286311138,0.288833795,0.281097077,0.30566714,0.326501662,0.31594571,0.33438867,0.34704595,0.349053876,0.372597994,0.379974319,
Late-demographic dividend,LTE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.647469546,2.610018637,2.690811808,2.792889094,2.830913915,2.992932403,3.082168745,3.20094145,3.423355214,3.439226384,3.423588131,3.31538365,3.317891429,3.349394342,3.439619875,3.441821683,3.52334313,3.620519543,3.70728045,3.71335698,3.740948307,3.73750518,3.614077774,3.571331552,3.509784184,3.631055172,3.589608661,3.552269873,3.541916701,3.500856275,3.609771504,3.697631367,3.835792988,4.190242622,4.564230378,4.930260045,5.28095595,5.568641426,5.690768689,5.816540617,6.265682134,6.690435902,6.813483819,7.004662413,7.00504499,6.899789195,6.868200485,6.967528183,7.21417056,7.358450671,7.336072172,7.697420155,7.66328778,8.010923559,
Lithuania,LTU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,6.347029913,6.289003508,6.629933452,7.056599633,7.480052806,7.907071975,8.189892401,8.413441763,8.679916698,8.923722763,9.25351034,9.295366343,9.262754402,9.234900115,9.326291437,9.237044098,9.295948436,9.295350831,9.191832996,8.988954348,9.497928249,9.982333253,5.64509634,4.4037481,4.302182249,4.165272842,4.330393077,4.21402033,4.486451109,3.782633295,3.330698698,3.569907728,3.621712851,3.657604958,3.868643723,4.200656849,4.340426599,4.817079473,4.949079663,4.175703686,4.532683818,4.728354108,4.84698102,4.512081047,4.49695685,4.691545387,4.697592382,4.911246205,4.971587684,5.084826557,5.070935525,5.102229755,4.64398887,4.567024831,
Luxembourg,LUX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,58.02412352,53.39100114,51.67888055,55.19988586,50.15828757,39.25282073,41.64571384,39.53973622,42.7414387,40.38489098,37.54524235,31.98740502,29.88660146,27.76255258,30.58322723,30.8587806,29.99171994,28.17316251,29.22988352,31.06815168,31.36938588,32.19354005,31.03894945,31.18485439,28.47204815,22.21670236,22.08413302,20.38002146,18.38050389,18.96997503,20.17121247,21.14059227,22.4846753,23.14748799,25.933922,26.04297894,25.26674805,23.62846958,22.94587128,21.31390586,22.11901301,21.39474136,20.46837155,18.99919022,17.65138347,16.34345967,15.53450604,15.4077567,15.57496505,15.51384595,12.60415692,13.00682432,11.12075737,10.51498282,
Latvia,LVA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,4.806660325,4.778005621,5.041837913,5.394071327,5.721147258,6.075899891,6.291731772,6.450434253,6.676392088,6.858867664,7.108051476,7.167837372,7.284755914,7.328640764,7.310326469,7.278760916,7.355690159,7.376846648,7.286369286,7.118567805,7.366574408,6.787342096,5.471480734,4.701028756,4.160044939,3.716053079,3.764332242,3.622827703,3.492420599,3.290340609,3.053705307,3.280548698,3.317673611,3.459115236,3.515851112,3.586253165,3.848839479,4.050356197,3.893406671,3.618999948,4.232832989,3.996583983,3.945103988,3.86431401,3.797707071,3.866495881,3.816462766,3.825618562,4.206106973,4.104038934,3.800575548,3.941172413,3.542598821,3.489369862,
"Macao SAR, China",MAC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.180282522,1.227970897,1.320954907,1.601317957,1.980877157,1.654072208,1.648132428,1.759175789,1.749569707,1.856717687,1.961610682,1.841503268,1.855487925,2.412551058,2.22874315,1.975491888,2.398581321,2.855140948,2.707594937,2.698554291,2.838035528,2.756433954,2.961714748,3.185416667,3.372227823,2.967016858,3.396049145,3.588545411,3.908358987,4.079550772,3.432652113,3.643235769,3.955063869,3.957844905,4.473718936,4.322914467,4.076568451,3.699942407,2.954318476,3.165607477,3.203165736,3.072780204,3.069026237,3.066565298,3.360141547,4.291180588,4.024061303,4.923658236,3.802549704,4.026785714,4.188065363,4.107985348,4.311678724,4.437831467,
St. Martin (French part),MAF,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.458073523,0.447858519,0.487262171,0.560691484,0.604200757,0.632431656,0.677323132,0.728802544,0.75957718,0.802887212,0.805747478,0.789521311,0.804188317,0.82397087,0.811557848,0.825347689,0.829417433,0.83283914,0.861095693,0.913284678,0.921111486,0.949098218,1.000116292,1.013926206,1.081446579,1.108436853,1.078453619,1.119032186,1.129367806,1.171734051,1.180592705,1.283423848,1.310405299,1.288041171,1.429318408,1.470577384,1.474334197,1.475152621,1.564744031,1.527908563,1.60244785,1.709479668,1.754884637,1.730734062,1.737988082,1.766401634,1.741575653,1.801215763,1.818725907,1.984316987,1.846873383,1.978825712,1.883168032,1.852382916,
Monaco,MCO,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,7.913594985,7.846465776,8.219444916,8.664876379,9.050124421,9.601409896,9.812242754,9.92560631,10.18646486,10.33065167,10.64590621,10.51697249,10.52813487,10.5025532,10.48006075,10.44290577,10.61439299,10.74273413,10.6954784,10.55959198,10.68446616,8.603633124,6.845903927,5.834307247,4.74685219,4.151225789,3.583016687,3.279715762,2.993124552,2.541985967,2.356677749,2.459995854,2.509595948,2.710045956,2.723907925,2.882811783,2.814784064,2.791219703,2.762203307,2.724195374,2.970317438,2.982522803,2.919354591,2.619810474,2.812673319,2.925340041,3.003760721,3.013368593,3.272307248,3.418030916,3.356494746,3.716375126,3.739973915,4.039494129,
Madagascar,MDG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.115167814,0.112027193,0.111429976,0.100081668,0.095888984,0.103419725,0.093382949,0.093380879,0.098774591,0.103369571,0.110736893,0.086313078,0.077466571,0.068088693,0.085183851,0.075576466,0.069396472,0.073194415,0.065684726,0.066236662,0.075300861,0.078131214,0.076791656,0.0772125,0.092207568,0.100674138,0.093648065,0.099454239,0.10745438,0.106715375,0.102571163,0.100411327,0.066439076,0.085735531,0.090070151,0.093320843,0.086883985,0.088751268,0.089366961,0.082414114,0.088719733,0.100520105,0.121483539,0.126465773,0.126520593,0.13442168,0.124548122,0.132598562,0.122804477,0.141756315,0.107354689,0.137485723,0.13108604,0.131398543,
Maldives,MDV,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.080344752,0.077931279,0.080935801,0.09336653,0.110808905,0.090110228,0.086764955,0.08885671,0.085809976,0.089797955,0.094033427,0.090838308,0.087189459,0.084297262,0.278504653,0.298155851,0.287912255,0.316263288,0.373663371,0.349043346,0.423559143,0.426225831,0.454425408,0.523104817,1.09798981,1.319701226,1.314671027,1.147149682,1.274919974,1.253009964,2.254458033,1.960476624,2.335262811,1.947445285,2.451121883,2.234449089,2.66495885,2.705259817,2.843204331,2.825640658,2.920242134,3.062027329,3.72810986,4.052290849,5.301764676,3.709646529,3.910824979,4.004477544,4.501806176,5.065907232,5.003007261,5.103515617,5.305796919,5.468313327,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.83974584,1.903375377,2.058657947,2.312418064,2.253209066,2.21919973,2.495218384,2.512249922,2.552098162,2.577965832,2.530217637,2.348608618,2.448132884,2.507021264,2.416601946,2.456074565,2.43913304,2.496906222,2.529772912,2.585538259,2.578632294,2.621998708,2.713849569,2.796139508,2.928491699,2.948297406,2.968319972,3.02674892,2.983917388,3.027442484,3.079803538,3.159288569,3.190207667,3.229910313,3.347761381,3.480428193,3.596440385,3.691535831,3.797405019,3.832138241,3.910901087,3.913207867,4.031228752,4.02284549,4.080788458,4.068654383,4.067929573,4.09936922,3.985530744,3.998732803,3.853275608,3.963263098,3.960052893,3.927770705,
Mexico,MEX,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.379047758,2.314161045,2.468598654,2.577837281,2.761897915,2.824825711,2.931286985,2.950198138,3.220610698,3.320071109,3.581472567,3.762534019,3.943097338,3.632088318,3.606828676,3.655943745,3.525119207,3.600868432,3.513475555,3.609955358,3.497414941,3.641646535,3.616395964,3.654569162,3.87802244,3.590475296,3.697943842,3.836350452,4.017545547,3.841490852,4.022424128,3.94369284,3.948182498,4.085240499,4.123198267,4.227225614,4.3253701,4.328612919,4.278766446,4.120959373,4.197385594,4.221660945,4.333449457,4.174393146,4.014016499,4.049650297,4.059954315,4.05637657,3.821488468,3.858565472,3.373961292,3.547866593,3.622837319,3.754391898,
Marshall Islands,MHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001921783,0.005765904,0.009611873,0.009607255,0.00770609,0.005834419,0.003946252,0.002008193,0,0,0,0,0,0,0,0,0,
Middle income,MIC,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.263208822,1.241932413,1.287382159,1.345554745,1.372672296,1.437356606,1.485741606,1.541327168,1.614043235,1.642039236,1.621285128,1.583493722,1.596434176,1.607739524,1.650409517,1.652916524,1.686953551,1.740954821,1.778641367,1.795629226,1.838449504,1.852574754,1.841324529,1.859195229,1.872135195,1.957402063,1.947202027,1.98227855,1.981298827,1.956915388,2.017853318,2.048724891,2.116171893,2.276282627,2.463300481,2.630126726,2.793910278,2.951857855,3.011856841,3.08558435,3.283574077,3.467280652,3.553497667,3.635664218,3.658359353,3.591619772,3.585662044,3.645366002,3.750671961,3.782037708,3.686061364,3.861641156,3.846323685,3.998265859,
North Macedonia,MKD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,5.468847644,5.047551584,5.016027181,5.722106002,5.790533423,4.555187734,4.718182963,4.79446215,4.574148854,5.120630593,4.634104451,4.951443673,4.204691767,3.888145043,4.530151008,4.780296783,4.897388889,4.685780999,4.731008922,4.841293431,5.422280198,4.814362299,4.3316115,4.505011326,4.401540449,4.361396904,5.104660598,4.632902809,5.064499884,4.643351831,4.459841587,4.531564975,4.30154686,4.667861425,4.563517453,4.818608409,4.837317798,5.225138721,5.144426077,4.656618245,4.7140777,5.287400937,4.985021927,4.575090653,4.355229075,4.15047871,3.999762893,4.205814952,3.995657079,4.628031693,4.087011428,4.166208521,4.577138764,4.794629219,
Mali,MLI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.039337386,0.038507707,0.038249611,0.039229323,0.040697283,0.041888119,0.041747001,0.042095739,0.041855409,0.046303415,0.044153687,0.055077718,0.038434166,0.040475953,0.038666769,0.040909109,0.032316381,0.050200641,0.027043254,0.044744753,0.034710306,0.042369406,0.037923115,0.03622837,0.035406732,0.035580463,0.038002252,0.037157769,0.037483151,0.037515314,0.069416028,0.069525606,0.070654009,0.07014609,0.069735268,0.06985927,0.081886249,0.09334078,0.104981118,0.130406849,0.125203839,0.132703473,0.135802059,0.158840845,0.161945436,0.188473934,0.236576084,0.255735991,0.265497116,0.296429654,0.298367364,0.294729959,0.296676063,0.280224848,
Malta,MLT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,2.256401784,2.256029072,2.830550504,2.720714758,2.492748248,2.227649545,2.500866653,2.635110923,3.038216273,2.93194018,3.223799523,3.622774953,4.059245531,2.967409326,4.047272628,3.474789866,5.505069844,5.731744488,6.182969841,6.638306123,6.555608888,6.095727576,5.918371788,7.575651481,6.710565986,6.321091413,6.136007686,6.47037156,6.186816581,6.237712151,5.472625337,6.347639354,5.869398867,6.556743656,6.496157182,6.524215395,6.562663456,6.697170563,6.674743941,6.105552552,6.260916556,6.203455466,6.487424648,5.608625032,5.465752824,3.764125884,3.00392735,3.335645442,3.238872253,3.319825684,3.143222953,3.140596352,3.312854327,3.047687278,
Myanmar,MMR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.173809334,0.170804567,0.163206948,0.126805306,0.143799445,0.138259606,0.145171411,0.152679079,0.155249859,0.158596539,0.164560942,0.160044146,0.162723826,0.154675201,0.165777546,0.171404026,0.17633985,0.131029527,0.121269108,0.120110822,0.111318584,0.106233194,0.111097973,0.122575958,0.14504528,0.173682462,0.180313411,0.177229765,0.190364215,0.20640254,0.221709286,0.191692848,0.191284718,0.234800928,0.225839756,0.236951674,0.218722831,0.226840317,0.172648545,0.159971775,0.176010378,0.185609741,0.251965159,0.282921767,0.350014366,0.38628821,0.446004264,0.650061476,0.640911802,0.652954682,0.654628004,0.596140244,0.602575076,0.616406039,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,1.188130006,1.162624659,1.224322042,1.35144411,1.337815206,1.355439528,1.533439801,1.551985557,1.557952511,1.577255836,1.467750009,1.381071195,1.497559719,1.589798246,1.604441371,1.663183089,1.648716461,1.683170396,1.675154579,1.71155316,1.77296514,1.785608779,1.89915683,1.945543352,2.029745877,2.06130081,2.056898111,2.108553122,2.03011194,2.064979997,2.107546923,2.158566228,2.154750693,2.16884758,2.266095317,2.365039498,2.436441104,2.499067036,2.522539583,2.548117682,2.538913569,2.498417564,2.563578568,2.55762275,2.576203178,2.531913279,2.558421258,2.644816683,2.603461482,2.613469705,2.52084209,2.608291013,2.594666615,2.557474312,
Montenegro,MNE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,4.308438691,4.195039212,3.754697945,3.925074457,4.243006812,4.241159017,4.249695648,4.705994309,4.941128815,5.124411454,5.491099636,5.02272992,5.285756854,5.29579704,5.506871986,6.20750096,6.627159792,6.856486059,7.083101754,6.574992291,6.264705462,6.861825984,5.977193363,5.513387187,4.753002542,4.649013796,3.869295382,3.739194938,3.69918526,3.671822924,3.785916253,3.72751371,3.943606992,3.774551741,3.817953351,4.387702762,4.95378565,5.077271941,4.996176984,5.175735708,5.442700745,5.827011069,6.218533263,6.615325019,6.59056877,5.954545695,6.188019124,6.691792766,7.154410167,7.751999665,6.765560513,7.343499399,7.540011672,8.076968928,
Northern Mariana Islands,MNP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mozambique,MOZ,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.382776523,0.374926815,0.335398804,0.346517327,0.317255359,0.26523934,0.260276234,0.244137516,0.205231559,0.186674735,0.219623453,0.189546674,0.170994311,0.152702268,0.126145323,0.125604144,0.120667992,0.120116289,0.120947852,0.118634752,0.088716386,0.07296236,0.085306181,0.096148426,0.076168099,0.078781845,0.073566862,0.079138727,0.074755785,0.072728273,0.086642585,0.102299478,0.10481404,0.130225771,0.140123797,0.131275872,0.13598827,0.152370144,0.144323516,0.151957786,0.156805215,0.17968172,0.193172395,0.204254329,0.224530532,0.243250117,0.304761605,0.295085707,0.277552597,0.288692621,0.259224951,0.292940538,0.307083674,0.289580903,
Mauritania,MRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.302871597,0.295227494,0.288268549,0.290072252,0.301728448,0.305167811,0.305853409,0.306921127,0.303723739,0.334459832,0.323192743,0.289608188,0.263070916,0.27745518,0.376913974,0.363431911,0.220739967,0.391622028,0.450411373,0.467145337,0.361754167,0.44378919,1.092458103,1.03944759,1.044386771,1.056869392,1.027907868,0.994772128,0.986563358,0.978479741,0.408159205,0.434380086,0.472020024,0.482683011,0.518011172,0.523943208,0.565524976,0.607068924,0.663311834,0.640198901,0.623863708,0.652104838,0.706735554,0.626995344,0.698815179,0.690047477,0.636853056,0.887711965,0.90631293,0.966782073,0.980146,0.969719574,0.980302676,0.925904356,
Mauritius,MUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.370096852,0.364381636,0.393168031,0.431651016,0.503962225,0.516704036,0.561716567,0.641429857,0.663096586,0.655972072,0.602046087,0.61328231,0.557771574,0.628736806,0.668529896,0.62261888,0.765490684,0.80350783,0.883690123,0.9887183,1.120256901,1.18708807,1.237780571,1.348674199,1.369821161,1.391055515,1.442421314,1.430482355,1.552626159,1.879062375,2.058012947,2.159013681,2.188572173,2.275068611,2.280174578,2.424824181,2.69149981,2.753563563,2.802701666,2.755427363,2.938819578,2.918866436,2.980216294,3.064673329,3.163554307,3.168553757,3.225170861,3.332708772,3.30442162,3.327369598,2.965764992,3.153907263,3.207149494,3.341366379,
Malawi,MWI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,,,,,,,,,,,0.074580099,0.072041409,0.075002949,0.078318316,0.079920845,0.088626343,0.082283374,0.079697481,0.078277051,0.07588639,0.081924447,0.077051108,0.063358558,0.055178114,0.049012589,0.049471767,0.046063482,0.058397424,0.048941755,0.053104655,0.160918062,0.179242108,0.190358654,0.190265989,0.200543164,0.205485316,0.215335288,0.23812646,0.247125975,0.247741542,0.274276768,0.272792563,0.263197323,0.258735037,0.251705159,0.277935466,0.287391918,0.300338611,0.306709509,0.288910895,0.302749213,0.376455402,0.362422235,0.311388275,0.299105895,0.286773876,0.278765962,0.298413805,0.298077281,0.293554757,0.268727864,0.310621034,0.289167128,0.305513303,
